"# ",514.532,501,1500,.288,427,-.0246,0,160.064,695.002,50,.349999994039536,5
708.6613,2221.5
708.69,2240.25
708.7187,2266.75
708.7474,2241.25
708.7761,2223.25
708.8048,2197
708.8335,2205.25
708.8622,2215.5
708.8909,2208.25
708.9196,2210
708.9483,2195
708.977,2174
709.0057,2163.5
709.0344,2150.25
709.063,2146.75
709.0917,2153.75
709.1204,2130.75
709.1491,2171.5
709.1778,2150.5
709.2065,2144.25
709.2351,2129.5
709.2638,2125
709.2925,2128.25
709.3212,2103.25
709.3498,2106.5
709.3785,2091.75
709.4072,2058.75
709.4359,2074.25
709.4645,2070.5
709.4932,2063.5
709.5218,2073.5
709.5505,2057.25
709.5791,2036.75
709.6078,2022.5
709.6364,2037.5
709.6651,2051.75
709.6937,2042.75
709.7224,2013.25
709.751,2011.25
709.7797,2013.5
709.8083,2019.5
709.837,2033.75
709.8656,2013.75
709.8943,2013.25
709.9229,1998.5
709.9515,2004.75
709.9802,2014.25
710.0088,1995.25
710.0374,2000.75
710.066,2007.25
710.0947,1990.25
710.1234,1983
710.152,1966
710.1806,1968.75
